meal_Gex_1,meal_Gex_2,meal_Gex_3,meal_S_1,meal_S_2,meal_S_3,meal_Gb_1,meal_Gb_2,meal_Gb_3,meal_I_1,meal_I_2,meal_I_3,meta_meal_Gex_1,meta_meal_Gex_2,meta_meal_Gex_3,meta_meal_S_1,meta_meal_S_2,meta_meal_S_3,meta_meal_Gb_1,meta_meal_Gb_2,meta_meal_Gb_3,meta_meal_I_1,meta_meal_I_2,meta_meal_I_3,Scell_ref_1,Scell_ref_2,Scell_ref_3,GLP1R_ref_1,GLP1R_ref_2,GLP1R_ref_3,Gex_ref_1,Gex_ref_2,Gex_ref_3,Gin_ref_1,Gin_ref_2,Gin_ref_3
5.11099999999075,0.000999999999999195,0.0316227766016711,34,0.001,0.0316227766016838,5.11100000000876,0.000999999999999108,0.0316227766016697,25,0.001,0.0316227766016838,5.11099761614206,0.000999999787542134,0.0316227732424298,34.0000000012855,0.0010666666666666,0.0326598632371081,5.11099887245557,0.00099999983589104,0.0316227740068932,25.0000000012079,0.000999999999999946,0.0316227766016829,34.0000000001226,0.000149999999999999,0.0122474487139159,0,2e-18,1.4142135623731e-09,5.11099764314273,0.00199999980686951,0.0447213573907312,2.55549882697149,0.000599999954870817,0.0244948965066362
5.15185611638892,0.0019999802292634,0.0447211385058945,47.836699270229,0.0146741166666541,0.121136768434089,5.11100000001751,0.00199999999999639,0.0447213595499554,46.5,0.00225,0.0474341649025257,5.1518512777653,0.00199997935693019,0.0447211287528635,61.0785579655444,0.328290564981074,0.57296646060749,5.11099775814834,0.00199999934455106,0.0447213522218532,46.5000000030932,0.00231666666666631,0.0481317635939751,33.6994890299462,0.72407524475804,0.850926110046013,0,3.91999872000341e-18,1.97989866407435e-09,5.15185122074055,0.00299997941507622,0.0547720678364093,2.57592561250869,0.000849994858746167,0.0291546713023174
5.19552639489981,0.00299994059964566,0.0547717134992659,50.3588172488265,0.048841273919772,0.221000619727122,5.11100000004227,0.00299999999999178,0.0547722557504416,71.0866992702326,0.0162366166666542,0.127422983274817,5.19551903672818,0.00299993865078121,0.0547716957084698,62.0217900949605,0.361845457078442,0.601535915036203,5.11099665693332,0.00299999852743794,0.054772242307924,84.328558038563,0.329870842813748,0.574343836750903,33.853279211082,0.771920291908952,0.878589945258282,0,7.75997696012286e-18,2.78567352001681e-09,5.19551900351811,0.0039999387293335,0.0632450688143629,2.59775951183576,0.0010999846908193,0.0331660171081681
5.24281445336409,0.00399889196332247,0.0632367927975674,53.4177436770507,0.116567578930009,0.341419945126246,5.11100000003097,0.00399999999998523,0.0632455532032509,85.9021668837243,0.074721580132396,0.273352483311193,5.23949402700742,0.00399806807259583,0.063230278131571,62.0014039018258,0.397556342648589,0.630520691689487,5.11099556869626,0.00399999738597975,0.0632455325377196,104.186067943945,0.505900897507143,0.711267107004916,32.2932440262801,0.807127554783405,0.898402779817274,-5.92039257823047e-23,7.75997696013824e-18,2.78567352001957e-09,5.23949411292333,0.00499806822056327,0.0706970170556246,2.61974707196619,0.00134951706658955,0.036735773662597
5.29798060773106,0.00499540513108319,0.0706781800210163,57.0793430398915,0.227991723128557,0.477484788373993,5.11100000004195,0.00499999999997659,0.0707106781184892,96.3688271172041,0.218627527028464,0.467576225901686,5.29008656209528,0.0049930077359456,0.070661218047424,62.387676407168,0.443389523430091,0.665875005860778,5.11099449290808,0.00499999592157477,0.0707106492798275,114.094438162719,0.635114822009738,0.796940915005459,31.0451318987781,0.843698204512662,0.918530459218779,-2.36815703129219e-22,7.75997696013824e-18,2.78567352001957e-09,5.29008705558105,0.00599300815055298,0.07741452157414,2.64504353693904,0.00159825204716793,0.039978144618878
5.36418081487658,0.00598788743603515,0.0773814411602365,61.4164601692247,0.391519686568304,0.625715339885722,5.11100000004891,0.00599999999996598,0.0774596669239287,105.263756597879,0.491557994452848,0.701111969982576,5.35185331300972,0.00598376063023786,0.077354771218315,63.387104221654,0.501816518783669,0.708390089416607,5.11099343024002,0.00599999413559248,0.0774596290695513,119.434891784525,0.779571380097778,0.882933395051845,30.3833611541891,0.883898558609933,0.940158794358662,-5.92039257823047e-23,7.75997696013824e-18,2.78567352001957e-09,5.35185334709444,0.00698376083941103,0.0835688987567207,2.67592667786403,0.00184594021940049,0.0429644064243938
5.4441228086536,0.00697472365030207,0.0835148109636972,66.5008959140798,0.613985628906502,0.783572350779749,5.11100000007874,0.00699999999995326,0.0836660026531282,114.048338481453,0.933778820040821,0.966322316849208,5.42824974042899,0.00696946038833484,0.0834832940673452,64.946179652895,0.573656504044573,0.757401151335653,5.11099237965719,0.00699999202937148,0.0836659550197778,123.104545836875,0.962543523476743,0.98109302488436,30.1914097652798,0.927650960622117,0.963146385873984,-3.55223554693828e-22,7.75997696013824e-18,2.78567352001957e-09,5.42825002301373,0.00796946087264013,0.0892718369511915,2.71412502803224,0.00209236523827633,0.0457423790185461
5.54036812183432,0.00795434847279103,0.0891871541915708,72.3945749228489,0.900799029563682,0.949104330178554,5.11100000005846,0.00799999999993809,0.0894427190996455,123.525065160715,1.57987718628332,1.25693165537483,5.5222285699482,0.00794930265306705,0.0891588618874593,66.9915231266529,0.658910926094968,0.811733285072731,5.11099134105964,0.0079999896042247,0.0894426609858221,126.4984523079,1.19354738557774,1.09249594304864,30.3271657083711,0.974146346514246,0.986988524003317,0,7.75997696013824e-18,2.78567352001957e-09,5.52222962079845,0.00894930398261372,0.0946007610044111,2.76111481727106,0.00233732600704435,0.0483458995887381
5.65543926143967,0.00892528406482409,0.094473721556971,79.1389265878009,1.25608126411638,1.12075031301195,5.1110000000625,0.00899999999992039,0.0948683298046318,134.157107487598,2.45827265408283,1.56788795967149,5.63655444582908,0.00892254598309621,0.0944592292107881,69.4751047850241,0.757242159139372,0.870196620965269,5.11099031502413,0.00899998686142562,0.094868260558659,130.240772353265,1.47633963958843,1.21504717586949,30.6964449777283,1.02248764150041,1.01118130990461,0,7.75997696013824e-18,2.78567352001957e-09,5.63655726798477,0.00992254979846905,0.0996119962578256,2.81827863602091,0.00258063745502287,0.0507999749510064
5.79180657546508,0.00988615947841738,0.0994291681470652,86.7422384292308,1.68279302842259,1.29722512634569,5.11100000006147,0.00999999999990198,0.0999999999995099,146.217479610697,3.5914847937276,1.89512131372311,5.77390096872141,0.00988852940315368,0.099441085086365,72.3681590425609,0.868217935436978,0.931782128738783,5.11098930261688,0.00999998380224497,0.099999919011192,134.595498555549,1.81180614152398,1.34603348454783,31.2503798608015,1.07192514384485,1.03533817849283,3.25621591802676e-22,7.75997696013824e-18,2.78567352001957e-09,5.77390247943235,0.010888531730096,0.104348127583086,2.88695123571915,0.00282213292977205,0.0531237510890567
5.95178834899745,0.0108357204927895,0.104094766884745,95.1655640616287,2.18285332589622,1.47744824812791,5.11100000013895,0.0109999999998791,0.104880884816439,159.850976015558,4.99664876950512,2.23531849397465,5.93678735954891,0.0108466694471349,0.104147344887592,75.6462350323227,0.991412641839024,0.995697063287335,5.11098830211353,0.0109999804278627,0.10488079151047,139.665889876283,2.19937232794296,1.4830280941179,31.9700791654534,1.12191057269417,1.05920280055057,-2.66417666020371e-22,7.75997696013824e-18,2.78567352001957e-09,5.9367864805002,0.0118466684041966,0.108842401683336,2.96839323772625,0.00306166710087588,0.0553323332318083
6.13738020730488,0.0117728341879085,0.10850269207678,104.308778738352,2.7572504742718,1.66049705638757,5.11100000024263,0.0119999999998609,0.109544511500398,175.091055678892,6.68607449200777,2.58574447538959,6.12742179164425,0.0117964628192075,0.10861152249742,79.2758068618923,1.12643121059319,1.0613346364805,5.11098730678313,0.0119999767394358,0.109544405331518,145.479185698642,2.63779365353392,1.62412858282031,32.8534998145469,1.17207291768067,1.08262316513211,-2.96019628911523e-23,7.75997696013824e-18,2.78567352001957e-09,6.12742409858764,0.0127964669896907,0.113121470065106,3.06371205448437,0.00329911675962986,0.0574379383302523
6.35002641286916,0.0126964904768081,0.112678704628728,113.999511233527,3.40614549887485,1.84557457147492,5.11099999993491,0.0129999999998377,0.114017542509202,191.854308395862,8.66777887583805,2.94410918205118,6.3474702072669,0.0127374886170324,0.112860482973592,83.2046503626549,1.27290095195566,1.1282291221005,5.11098633168659,0.0129999727382067,0.114017422958979,152.015394941367,3.12557420978474,1.76792935655946,33.9065189706013,1.22217153248042,1.10551867124912,-2.96019628911523e-23,7.75997696013824e-18,2.78567352001957e-09,6.34747120061624,0.0137374905749341,0.117207041490407,3.17373560199406,0.00353437264952255,0.0594505899846465
